,mean_pitch,std_pitch,jitter,shimmer,hnr,spectral_centroid,spectral_bandwidth,spectral_contrast,spectral_flatness,tempo,spectral_flux,zero_crossing_rate,dynamic_range,onset_rate,key,mode,mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,mfcc_13_mean,mfcc_13_std,label
247,1602.9021,1054.5513,6.0053525,0.008619302,-0.3184687571130767,3479.8456059557543,3573.630346835368,20.102329047154463,0.00056346314,117.1875,1.0825083,0.0786837842987805,0.2991708,5.947055953155498,9,1,-98.463356,55.230293,139.72107,24.442701,-47.366817,11.877133,45.4957,17.217007,-12.833664,16.085413,29.26837,17.926598,-21.48941,11.628041,7.8338428,13.818299,-1.0951502,8.815696,0.26519215,13.296939,5.045794,9.012425,1.2831318,12.535253,-2.7497745,6.4946218,1
248,1473.2893,1122.9049,6.2069488,0.010727181,0.036645608833586,2438.1259871125453,2853.6222385827364,19.80139615352017,0.0004794085,102.27272727,1.0853997,0.0433514140650373,0.26695862,6.3657407407407405,9,1,-168.86374,48.28492,158.15823,24.159649,-49.142254,17.69888,48.357788,15.696303,15.864983,21.741196,9.583226,16.829527,2.9310374,12.507289,12.613976,10.506223,2.1680045,9.62054,13.061521,8.475953,8.362412,8.391565,1.6149567,9.488722,2.2678068,7.4773936,1
249,1551.0618,989.1741,5.778032,0.010493813,-0.0036726516540404,2388.6841757233874,2176.352873154563,22.050786639668416,0.0002832516,181.4516129,1.060903,0.0655354632693244,0.34264347,6.3048245614035086,0,1,-156.05757,31.02451,180.65744,18.386728,-82.44565,25.03079,40.07731,16.887362,-13.221106,14.167171,-3.7383492,10.248067,6.3927264,10.659083,-19.819746,8.755682,2.9248457,8.269341,-13.675582,8.3501,-4.591139,8.450641,-9.346935,6.6729693,-7.784112,8.352709,1
250,1698.0098,1081.7455,6.41545,0.0082000615,0.434016291019108,5055.63717598721,4479.744619016928,21.4711818756073,0.0028959224,127.84090909,1.2638499,0.1283314278455284,0.34992623,5.245608327911516,4,1,-163.12431,69.58422,86.32012,36.725597,-34.356064,26.25175,19.890833,24.623323,-34.2978,20.035881,13.95204,17.880356,-27.532354,18.239178,4.4198165,12.634445,-12.78198,11.902142,-7.2812476,17.029488,-8.50779,11.257367,-0.49305037,10.765854,-13.40523,11.1387205,1
251,880.65643,785.53516,4.492409,0.006490419,0.3282687828818537,2580.8341895413823,3580.1105310131798,22.17188272724832,0.0004936311,170.45454545,1.2101035,0.0423696252061413,0.26948494,4.094087340529931,4,1,-240.20403,94.27504,150.38087,41.457314,25.036701,30.655502,30.843231,23.19317,-3.627961,15.723711,18.149628,14.128034,-13.354456,16.79774,12.5827875,12.878628,-4.7698197,12.371831,0.577275,13.5268545,-3.952193,12.174336,-1.6670258,10.899618,-10.976235,9.650211,1
252,957.1837,634.5374,4.472306,0.0075597647,0.0479482535588404,984.0620194175503,1485.2934918431647,23.207823370077964,5.1619677e-06,193.96551724,0.8820829,0.022584000254065,0.25505465,7.0449739752765135,1,1,-290.0954,62.569374,209.63316,26.552301,-5.056193,28.534336,7.4505157,14.965523,14.591308,9.94033,1.2868533,10.505873,8.555395,9.061994,1.3053014,8.650429,-4.5255146,9.205454,5.034848,7.222168,8.7409935,6.588466,2.814119,8.621636,0.89903384,7.6683745,1
253,1669.6274,1119.4357,6.411463,0.019886442,0.1219566952522383,2418.147236313456,2934.852867286417,21.61507468373138,0.00076689135,93.75,1.4011421,0.0458070929075998,0.4832635,5.116959064327485,0,1,-253.16925,77.492874,115.547195,40.44155,-19.49249,26.470253,32.483334,28.172203,1.9197177,20.028082,12.207062,19.03285,10.890583,14.463005,17.654612,17.539145,21.891687,16.003384,14.143544,16.047663,8.2678385,15.113118,2.2462966,11.312149,-0.9217757,10.528815,1
254,1445.0662,1038.2584,6.5212207,0.008531236,0.3568083059702868,2576.411545291775,3222.5520974177857,21.03997107891304,0.0017059812,93.75,1.4164705,0.0397508627886276,0.26376885,5.992699730321928,2,1,-226.21606,72.71294,139.69093,43.414486,-18.726763,36.58805,42.087963,25.624243,-2.3335092,21.519583,21.407013,19.135101,6.4341846,13.712156,9.05302,13.978574,3.7983053,12.189642,11.604835,11.201067,1.2012787,10.268846,3.3182042,9.870748,4.952809,9.852893,1
255,1803.969,1121.0084,6.2444687,0.0064558256,0.1378955188228543,2934.376260855943,3034.3439484237792,20.22121705655909,0.001647037,137.19512195,1.0026695,0.0675932108499721,0.3509495,3.573919107391911,4,1,-171.50867,97.85322,140.27783,32.850857,-48.49992,28.786545,41.195454,16.410044,-1.3231975,17.729265,16.144588,11.937009,-2.3900394,10.552486,7.305495,10.4436245,6.8113894,8.396343,2.7944813,8.076001,2.7195928,7.965941,3.0241213,8.275507,2.6571999,7.1691375,1
256,1058.9548,754.3013,5.343341,0.008240496,-0.0184530264828158,2171.0383122859107,2917.5251335187318,20.641560252837102,0.00016009646,140.625,1.2730725,0.0414095846036585,0.23756151,6.770494469746259,8,1,-208.73207,71.21368,173.37495,20.334768,-28.933847,24.290207,29.939388,16.769533,-16.687696,17.3113,12.982876,10.434075,-1.6450905,9.798398,8.120316,8.059192,-5.233941,9.214482,-7.696203,7.820476,-11.549909,7.859406,-12.525319,7.276952,-6.3357368,7.31384,1
257,1577.4293,1094.7626,6.248369,0.00943649,-101.71238539873929,3896.179272330999,4098.378686061547,20.67709677974352,0.0017791372,156.25,1.2578678,0.0792985242773627,0.28425545,4.78192007797271,6,1,-130.52832,81.35061,119.44026,31.956114,-27.552267,18.087315,37.46672,18.270205,-8.837408,17.39907,20.088121,15.40523,-8.0328045,12.646242,21.978504,13.695309,-7.664759,9.902253,7.1621532,8.827203,-1.3968939,10.145546,7.78907,8.431225,-7.1024685,7.8808956,1
258,1419.6698,1010.2844,5.5523405,0.010721469,-0.0152569626845232,4108.101925793538,4551.173502098935,21.527569956031485,0.0015530149,140.625,1.330218,0.0621826929429365,0.37624872,4.57145536384096,0,1,-154.50732,85.746346,100.597946,32.271164,-11.785725,24.931974,39.946774,18.89562,-6.6457834,14.083789,32.954613,13.123588,0.6885802,12.5042,24.080536,12.259945,2.3948367,10.950276,12.813191,9.588304,-1.2084243,9.855878,10.441765,8.691265,-5.4963503,9.284188,1
259,1027.3903,856.3325,4.6510487,0.007418972,2.276921694138521,2885.0014153239117,3788.517903188623,21.85343787460171,0.0008380638,165.44117647,0.9794886,0.0467611364282234,0.38673642,3.5026803118908383,4,1,-196.4955,94.20049,137.31552,35.90313,-2.5039709,25.25853,31.170486,17.972002,-4.9850655,20.752487,17.845541,11.346451,-4.322139,10.48164,10.528545,10.07481,0.8614926,9.375003,6.9745617,10.497282,-1.4049166,9.019223,8.072621,9.53987,-2.5698743,8.500798,1
260,1540.6368,1062.312,5.5304985,0.009321655,0.1456114678353624,3391.503762327071,3777.570564201437,20.72397749968941,0.0008193627,108.17307692,1.131643,0.0717360581808943,0.21492678,5.764069616135329,11,1,-127.16669,40.61091,136.98663,26.82095,-36.5404,19.512793,44.677834,15.815094,-8.5105295,12.579608,33.880634,11.639457,-11.322516,10.036523,14.51504,10.234523,-5.2036543,9.359755,9.879061,8.518069,-3.5395854,8.059704,8.086715,7.7059197,-4.9703174,7.9290495,1
261,1246.0603,947.90265,5.840769,0.010011484,0.2191951687418472,3620.965883578937,4297.180311303813,20.120760169373348,0.0018587649,119.68085106,1.1937679,0.0657355789899279,0.31776854,4.569575471698113,5,1,-160.9097,84.347855,128.64145,40.70123,-5.31954,22.839607,30.13371,24.834974,-3.4347005,21.392279,21.316322,18.342863,-5.897848,11.224835,11.30004,14.0985155,-1.7708584,10.982444,11.664952,11.584308,-7.583238,9.5926895,10.798662,10.6549635,-4.786564,9.653965,1
262,1835.4841,1087.5265,6.308677,0.0073770965,0.1500195437539755,3440.9342315400168,3756.3080469649744,19.116029666349352,0.0010719763,119.68085106,1.0085223,0.0777572408536585,0.26697892,8.356376057254392,1,1,-65.54294,16.382317,137.3627,17.524334,-47.032413,12.874174,42.842552,12.278837,-6.5054193,11.757756,26.276987,9.506377,-11.796393,6.711432,17.217415,8.66466,-2.9008698,7.350856,10.70208,6.5174246,-2.8718765,6.647585,3.457803,6.413628,-8.184177,6.239277,1
263,1321.0426,963.5129,5.674274,0.006302102,-0.17019068243975,4029.8119681935086,4277.221482516679,20.385001929862383,0.0021264139,130.81395349,1.2789543,0.0735903970648921,0.28845468,4.814785201386596,1,1,-201.76247,99.19554,114.7592,45.261055,-4.5086217,26.4765,29.500547,20.82904,-15.314815,17.962568,19.794788,17.02994,-3.5421796,12.60384,14.514338,14.266039,-3.7910125,10.233949,10.405557,11.600138,-2.5780377,8.877346,8.439547,11.164989,-4.007054,8.698982,1
264,1761.1027,1122.5188,6.3955336,0.013730111,0.7919656778010741,5314.333371236644,4958.870302345832,20.98399033700195,0.004452291,127.84090909,1.4511791,0.126480881605691,0.39261875,5.8555627846454135,1,1,-117.35884,79.86572,86.50833,37.959118,-22.452702,24.64441,32.911625,21.138334,-13.397254,17.261343,17.203197,13.28055,-15.597322,10.391088,6.7274227,11.651134,-14.587125,8.202863,3.5225596,8.783878,-15.91192,8.3940325,3.7926123,7.9345245,-14.852149,8.049212,1
265,1028.8488,864.5808,5.1533303,0.0061587053,-1.9706422656581688,2025.2465463696049,3197.832043133509,20.42105169965572,0.00023524958,140.625,0.9994559,0.0329382992156283,0.32909945,3.708102267166857,10,1,-196.78981,75.29361,170.8175,30.110252,2.3211768,22.812775,26.91564,17.85489,5.6903424,15.709525,16.432522,10.836149,-8.99623,13.936844,6.2132106,10.153804,1.7254157,8.01071,-0.4373553,9.61534,-4.5818596,7.424132,7.7702007,9.3860655,-2.0663557,7.1680827,1
266,1402.8295,1058.6488,6.0516953,0.014430199,-79.6645958737022,2069.357435895879,2415.5290188945214,20.672145001841777,0.0026004778,106.13207547,1.2243398,0.0422361285006132,0.4117731,5.474116781157998,0,1,-220.92224,74.22035,155.26024,38.705677,-29.556587,29.078121,39.560772,23.746838,8.209936,20.342546,11.445012,16.018625,14.06402,11.223762,-0.029508796,10.675346,13.32948,10.0826435,-2.309929,10.401046,0.7359813,9.24767,4.961407,9.4429655,-0.113601565,9.197607,1
267,1599.7155,1093.2335,6.0972486,0.00673382,-0.6857764616206777,3048.847519158285,3812.7845524064487,21.151333118550923,0.0010329217,112.5,1.1657468,0.0590775908878694,0.36224446,5.056042884990253,5,1,-189.90143,98.345505,136.70067,31.415865,-17.777153,31.24828,27.64098,17.876293,-0.7456532,17.743752,13.564202,17.28965,-13.763775,12.360195,7.5863914,14.207113,0.39166263,12.031294,5.285066,10.246738,-5.885928,11.226521,6.6071787,10.792144,0.9935396,9.730517,1
268,1195.407,1040.2606,5.7012777,0.007110268,-3.203200553528569,2607.757631499413,2301.3470484188506,22.158727691361623,0.00031465085,140.625,1.0061702,0.1011249657457778,0.2580038,9.25925925925926,3,1,-230.67326,27.772339,165.57698,27.012335,-60.72665,10.780786,65.335144,16.143166,25.164242,11.750338,-14.865906,8.213737,22.577173,8.270651,12.4434185,11.250281,-0.31167957,7.6635966,-1.9009725,7.63754,7.283839,8.602899,-1.5276717,6.0391555,5.6220613,6.4502926,1
269,1741.4686,1062.4296,5.9837484,0.00831468,-0.1381453475357622,3293.940122761458,3407.9599772405754,20.351029781130972,0.0010192589,140.625,1.1008587,0.0754923410096622,0.26344034,4.8732943469785575,4,1,-116.13389,48.088627,153.83609,44.590446,-54.7413,32.501797,34.363895,14.961442,-3.200267,17.650158,14.647188,17.250065,-13.485388,12.490393,18.92177,10.118675,-3.5087562,9.737271,19.053648,8.779905,-0.13505785,9.4748535,8.177718,8.06699,-0.3542728,7.812956,1
270,1215.8386,936.169,5.615022,0.010207645,0.0355469653908976,3132.7060767907656,3415.086814419672,20.55876220834944,0.0008566549,130.81395349,1.2942728,0.0671231425136245,0.28656727,5.384599739668077,7,1,-200.21356,76.408005,140.05055,36.090775,-19.143879,20.054123,42.08849,23.614159,-11.561744,21.23985,18.391912,13.374379,-5.8118505,10.585263,3.4422457,10.587405,-0.38078693,9.104161,0.51120347,8.746236,-0.2085793,8.082839,2.4778435,7.9761477,-1.597145,6.724883,1
271,1130.9672,958.7868,4.812461,0.0053232,0.4145652064675487,2187.18326797421,2924.731754713772,21.688203535536644,0.0016074402,95.33898305,0.9773031,0.036693730301952,0.52721727,5.2464616886286,5,1,-224.60358,76.77276,152.88437,42.541286,4.1413946,31.41672,20.395395,23.968811,3.6137264,20.082926,13.314518,18.01624,-4.8825874,13.139562,8.7964325,10.7107935,-2.2657723,10.184256,-6.7582207,10.139975,-4.254394,9.559069,4.967583,11.3039255,10.570713,8.177953,1
272,1476.0155,1006.4956,5.443054,0.00405411,0.0775924566975902,1811.7022441002907,2152.3705882139616,20.848665667475064,0.00013759523,81.52173913,0.88563883,0.0462789565523246,0.27090323,7.33882170289263,0,1,-211.82323,91.31381,191.6196,30.775806,-39.92117,27.893326,18.184671,15.765064,7.2133126,15.676063,6.8379774,10.509917,-9.525859,9.96942,2.1710508,10.196497,7.6223993,9.806403,-0.49865326,7.702714,-4.6483355,7.858237,1.6925455,8.862286,3.0797253,8.1855,1
273,2119.5742,1114.5188,6.3576674,0.007168206,0.0718279516495945,3347.9873614817707,2733.9265152655903,21.01928013688608,0.00036521038,140.625,1.050765,0.1036876890325592,0.24758135,7.249025341130604,6,1,-118.83838,31.044367,143.98965,18.885553,-94.673676,11.90413,52.60956,11.293161,-17.270166,16.432882,20.910324,11.753629,-3.074618,8.171227,4.1448746,9.853924,2.1988406,9.621743,-1.9321154,8.434837,-6.1768293,6.4996324,1.5559384,7.3047676,1.00354,10.487286,1
274,1116.3029,967.13727,5.2788,0.0110900365,0.0353531435026559,1570.396878409853,2459.8789059560368,21.672588389069805,0.002440571,108.17307692,1.0976486,0.0263553037759484,0.33616135,4.618557204217103,11,1,-276.60825,79.60812,163.28642,39.265793,-12.123432,31.762943,36.821728,23.251347,24.063501,16.477457,6.687023,16.179781,23.902632,12.110706,8.801403,13.9101,9.294362,11.93876,6.2135005,9.799906,0.18692589,9.1491375,5.8693614,9.547328,1.5748812,8.2807,1
275,711.88776,636.51605,4.9642296,0.008878585,0.1049801955682675,3365.8225559499942,4122.076936091889,22.15491828384983,0.00040627297,104.16666667,0.9967037,0.0512384082825203,0.36646846,3.4767404033832143,2,1,-166.06685,51.442318,121.479485,26.338911,9.769595,18.179966,65.083176,15.26444,-23.352077,17.866365,23.744722,11.955021,-16.985636,10.910527,6.147145,11.131693,-5.974462,10.702997,-1.5366904,10.354485,-14.624202,9.43865,-8.556676,10.630167,0.98425716,9.945706,1
276,1025.7535,820.90106,4.3864603,0.0073316884,-0.2132280427295952,1507.512883137386,2182.4009414131165,21.78416756438745,0.00022540355,148.02631579,0.9615108,0.0321226897430172,0.317908,3.86817738791423,7,1,-215.54836,58.11827,198.35658,30.14522,-12.466059,25.813644,26.439022,21.769167,9.527137,18.057152,24.549889,17.903925,-1.9150189,12.412964,1.5956793,12.713571,4.491631,10.56931,-3.2084715,9.671569,0.33318853,8.801066,0.76951444,9.268261,-2.4304767,8.053397,1
277,1543.5022,976.77295,5.5976567,0.006484869,0.8212434517287901,3317.87367150316,3749.964656931668,21.610633146456557,0.0014550677,130.81395349,1.056334,0.0696104233885752,0.42079625,4.255738486359636,10,1,-193.00143,110.15641,123.13643,37.313095,-28.138044,23.530584,6.0438824,24.599617,-14.738485,17.224443,6.6311946,16.761541,-15.0510025,11.513702,11.795759,19.413774,-3.5591934,12.694697,7.635587,13.669755,0.2304149,12.944542,8.378681,14.233296,-3.9239652,9.798124,1
278,1304.554,963.7499,6.4374967,0.009573855,0.9581425722276826,2982.803590496493,3564.176938529146,20.111478988991543,0.0008379361,100.44642857,1.3989486,0.0546045482324022,0.2884996,6.023215645740399,1,1,-206.72884,77.285736,135.46184,38.836807,-19.997606,23.007969,36.370205,19.871712,-2.993185,18.871689,25.349945,16.054424,-5.280203,13.049791,8.145059,13.757895,-2.1528606,11.352826,4.6804104,9.913939,1.8121947,10.7001705,2.0789893,9.594965,0.84393626,9.557107,1
279,1015.0047,863.7772,4.9449964,0.008035424,-0.4795888302637459,1828.8923236070168,2541.857449561239,21.245293588535272,0.00021837208,140.625,0.9583306,0.0362900183523654,0.42693543,3.505530540328896,10,1,-241.90022,89.29297,165.41801,36.133507,0.39080852,30.771303,24.187937,21.228912,5.902467,17.816261,8.146625,14.092431,-8.779284,12.05493,-1.3537863,10.157374,-0.8323168,9.418271,-5.805464,9.293158,-5.0068183,8.4588,0.71625423,8.185652,-3.2171738,7.9308796,1
280,980.9278,758.5693,4.5009584,0.0060490943,-0.8814868481287048,1334.4571300844032,2019.472619260976,21.73565823028409,5.272421e-05,125.0,0.8969606,0.023882706301499,0.36956394,3.9891759776536313,7,1,-255.47507,75.93631,184.54858,30.642061,3.970567,32.577194,15.04877,23.882887,9.662407,17.232662,13.094329,13.62144,7.8713937,12.3527975,5.0532765,9.101974,6.657232,9.035849,1.2316128,9.639336,-1.4749205,8.805651,2.037785,8.3118725,2.271496,8.514382,1
281,1348.6473,1040.3787,5.6658463,0.01156443,2.2284910633109045,3577.599377602494,3810.97707576237,21.367179132437226,0.0030953342,165.44117647,1.3608011,0.0763357417236508,0.39109364,4.077088452088452,6,1,-225.60626,94.35305,122.271515,54.154892,3.3007886,27.911243,21.83532,25.383566,-9.225475,18.574585,14.721038,17.76073,-3.9409122,15.050555,5.7527223,16.33303,-6.3814116,13.59601,3.2858572,12.224739,-2.6116617,12.090828,4.8888726,13.023095,-1.7702924,11.147498,1
282,913.9289,921.8428,4.940769,0.009769354,0.0994780869862588,2756.2314110964608,3450.4316863539493,21.207250286664035,0.0006612323,160.71428571,1.3193704,0.0482166237008769,0.30445957,5.391081871345029,0,1,-244.69533,97.240585,134.42569,48.454895,14.082526,36.41831,58.29727,25.543398,0.1632385,15.838256,18.583572,13.879077,0.21026193,13.958004,11.084654,13.668649,-9.9964075,14.604597,-2.3385468,12.287179,-7.533547,9.527677,0.5287182,11.20097,-2.5132675,8.593549,1
283,1921.6562,1116.9868,6.3854394,0.009185516,-0.0944736197904866,3456.1238899290256,3346.488516901035,20.443527554556173,0.00092062587,152.02702703,1.0820773,0.0863758271760311,0.31690976,5.573830409356725,4,1,-107.079124,43.49721,134.87073,26.168077,-64.63097,18.594515,47.392483,20.562334,-6.7871366,18.548492,25.107918,14.586616,-12.245495,12.916608,18.274841,12.670921,-3.882385,11.271226,6.9978285,10.191868,0.27293208,9.01909,4.3299627,7.873609,0.89107543,8.591762,1
284,1391.0969,1026.5084,5.9834785,0.01138135,0.2586866900636549,3051.825211062525,3518.3887589395918,20.509580518411557,0.0009789035,110.29411765,1.2817414,0.0545203206287595,0.36422235,4.2682926829268295,5,1,-133.16084,74.89897,141.89345,47.710278,-20.743399,25.33575,36.85052,24.058352,-7.022443,20.995228,20.475714,15.510254,-6.321039,12.123679,11.281662,10.97909,0.7099529,10.988412,8.723574,10.61216,-3.9362648,9.595808,7.4011397,10.565644,-1.5578722,9.0381775,1
285,1566.352,1075.891,5.945851,0.017909827,0.060501407342399,4602.48646732119,4702.792148124753,20.513175293123453,0.0022481224,108.17307692,1.247503,0.0966847745909978,0.3998296,6.807635949202214,2,1,-71.716835,33.676155,106.64263,23.32286,-20.985363,15.061337,39.025425,13.135453,-15.027221,14.2466545,24.135159,11.103974,-16.966208,11.066633,12.808026,9.689706,-11.081327,10.331507,8.113914,7.853604,-9.471095,9.239625,9.655347,8.172186,-6.798939,8.134494,1
286,1630.6782,1060.5406,5.76839,0.0071606715,0.5818955644916611,4266.644232413962,4237.381217991512,21.329048685025672,0.002938834,106.13207547,1.2088022,0.0959154115251025,0.35224286,5.4300078094494335,0,1,-178.81978,97.02046,104.089134,34.533363,-28.326609,23.65719,30.474817,19.320843,-18.980274,17.23445,18.83136,14.786821,-12.808903,13.11618,8.541807,10.747272,-4.5362124,10.382198,5.1869946,14.292894,1.075793,9.876822,6.499409,10.656485,-5.166819,9.849833,1
287,1163.3115,1064.6375,4.727638,0.0075445455,0.306522127743816,2405.7884816765936,3172.987455461064,22.78016394646348,0.00035666447,90.72580645,1.0402838,0.0518575330284552,0.33162898,4.45266753415745,3,1,-207.11978,73.8749,157.87404,43.910152,-1.1109928,19.68068,36.68446,20.502851,0.8443999,18.788342,14.002411,16.1758,-12.486681,13.532837,12.379082,11.820293,4.057512,11.4764595,-5.162049,10.876978,-12.028572,9.050242,3.0249681,13.825899,-5.30334,8.482074,1
288,1481.5765,1101.8125,5.4586,0.00654655,1.1367439271136075,3093.26814076392,3408.512611884144,21.17781452492113,0.00082755135,125.0,1.1090198,0.0670730272260753,0.2632529,3.345399346099953,10,1,-192.46593,106.120544,134.39099,33.56592,-25.956894,32.39703,48.34421,22.558468,-4.17648,22.931574,18.530703,16.56939,-9.984189,14.805289,11.745538,13.655823,-2.2583637,10.002698,2.2095182,12.185786,2.725268,9.603923,2.38146,10.627156,-4.546675,10.403769,1
289,1687.8314,1049.4811,6.5249186,0.0130723175,0.2363083923874593,3691.7012288422966,4123.997288525543,19.174097769474937,0.0012781483,160.71428571,1.2001617,0.0811461509146341,0.28176966,6.739996746909564,9,1,-105.32468,35.866028,132.53114,33.506935,-34.32406,17.447393,28.962114,19.695692,2.795794,16.17967,26.286247,14.790654,-15.332586,11.586367,17.033583,11.884114,-4.412608,11.652467,14.351631,8.961311,-6.8506193,8.859616,8.879133,7.97104,-4.578021,8.457843,1
290,1346.7871,942.85,6.265356,0.013733316,1.894079835582111,2523.9649899334536,3004.0092732039348,21.53130036106009,0.00060537923,106.13207547,1.5180382,0.0427035969470607,0.44955346,6.853070175438597,11,1,-199.99324,83.92334,134.77039,39.613014,-13.74601,30.902868,24.72456,47.494915,-13.328843,26.187916,17.446764,22.1363,5.2263913,19.867636,5.4638867,19.205309,-4.3094687,15.382116,7.856761,16.374968,4.2237372,12.606115,6.146915,13.614554,-4.0983105,11.65968,1
291,755.85406,817.2812,4.3436527,0.011003228,0.9912303600049224,1839.786843730789,2998.714508408432,22.16143600283069,0.0004777251,93.75,1.0552815,0.0239796999330139,0.4816495,4.050925925925926,10,1,-257.82373,77.26409,141.12549,31.702818,23.986006,25.817795,42.60407,17.804735,17.298386,22.7295,21.177273,12.843192,9.8654585,11.468322,18.250546,10.955367,6.060506,10.559429,5.494144,8.257791,-0.24099772,8.703995,0.7484478,10.582295,-1.2169476,10.058854,1
292,1366.0382,1012.0692,5.66029,0.009760355,-2.953480321454557,2293.32486611222,2720.988972706672,21.185406414950556,0.00026190304,160.71428571,1.1883482,0.0502982099777729,0.2879576,4.686483409238777,7,1,-216.13329,73.14574,164.61736,30.713078,-35.62842,34.54763,32.74433,22.053097,-10.174794,21.872044,5.9859657,14.056768,-3.3555398,10.902333,4.5629416,11.397734,-4.130169,11.455114,-7.8095193,10.986983,-1.3848835,9.024152,-4.274084,8.893835,-2.636607,8.199178,1
293,1049.4506,889.9712,5.2812204,0.007853774,0.0478849428922648,2077.683590754893,2544.3326657702823,21.347547238512863,0.00013127203,114.79591837,1.1434745,0.0418369624512089,0.27720556,5.39809694209499,7,1,-202.0779,50.855865,175.06918,33.176205,-29.091927,18.908775,49.768288,24.735325,-4.4636927,20.886595,17.139208,14.363591,3.3595395,11.817805,-2.129792,11.65867,3.6856682,9.387648,0.1345773,8.555197,3.1193244,9.142727,-3.3455222,7.8486896,-4.1048365,7.8531365,1
294,1734.1328,1072.5853,5.599887,0.00943529,0.198078672573901,3210.4520681232816,3141.407125099709,20.61802066729584,0.000626545,137.19512195,0.98228407,0.079777607634378,0.31521583,3.5026803118908383,2,1,-99.467545,48.0824,146.6429,26.843437,-61.367653,18.37966,52.520424,12.67142,-10.415219,13.91951,21.424202,12.85711,-2.6894615,9.837958,9.007867,9.924289,-0.94419456,8.815808,10.377975,7.6818027,-1.9883331,9.660414,2.8122327,8.212874,0.35979098,7.160236,1
295,1759.6711,1178.6505,6.3018913,0.01121717,0.0793892701239187,3458.270399048313,3802.337378012697,18.816205290017663,0.0010997995,112.5,1.1352756,0.0675445685490419,0.26135772,5.391081871345029,1,1,-125.95578,41.15661,128.85498,26.688303,-42.695293,15.375094,51.10243,16.1992,9.0925045,14.404605,23.916292,10.734478,-3.1450143,9.561095,19.95759,9.655306,-5.1053953,7.8127775,12.372351,8.345556,-0.58241504,8.561653,6.3492785,9.014296,3.2909982,7.913663,1
296,1072.005,769.76605,4.9804425,0.0034666124,0.1034613723755263,1344.1979354232444,1963.67206517402,20.523577299405947,0.0001171432,112.5,0.80145955,0.031498901954264,0.21537484,2.289962508520791,1,1,-293.36472,102.19398,208.44995,34.809242,-10.041168,45.103203,9.110057,24.984962,3.9415755,15.795411,0.14682867,10.865392,-2.1523597,8.516618,-4.571296,7.9815264,-3.2216003,7.138088,-8.189787,6.7384872,-3.3565905,6.5878873,-1.6321931,6.69333,-2.4145968,6.731716,1
297,1359.9193,1024.6295,6.117261,0.013855891,0.1144795091366159,3664.945766338247,4066.002963210031,19.977416481982765,0.001415852,144.23076923,1.2763485,0.0722079002923027,0.346016,6.548489278752436,10,1,-110.42017,52.41746,130.1862,32.570705,-23.160818,21.06473,51.21066,15.161009,-8.377433,12.85956,26.250898,10.117471,-6.626926,9.651696,13.256975,10.737532,-7.685228,9.452947,10.224651,9.707856,-4.269235,9.017122,6.5752807,9.544853,-4.140135,8.988337,1
298,979.333,769.0739,5.824764,0.009343554,-0.2689100190905669,2684.745961266937,3429.469284446115,20.687588161593805,0.00040271564,98.68421053,1.3360263,0.0454165078760162,0.22478515,7.441444372153546,7,1,-207.53622,70.37031,147.12276,31.045424,-13.197795,23.657614,43.808567,26.90356,-22.017145,16.552385,18.525503,16.26967,2.0991685,11.283189,12.910714,12.283905,4.2480574,10.94166,5.1404223,7.894184,0.9911965,8.90396,5.9184675,8.521381,3.1365855,9.101098,1
299,1221.4666,934.8924,5.2654934,0.0084756445,2.16817873087915,3312.0733983246428,3894.885333266681,20.96109601907637,0.00090368325,108.17307692,1.1204255,0.0611906291131831,0.33780277,3.800321498462399,7,1,-198.00204,96.522964,131.0683,38.823215,-5.1221385,25.969936,32.712185,20.964144,-10.3156595,19.349531,20.971786,17.04987,-7.0446963,12.7529545,7.315353,13.570824,-3.6882637,10.274257,5.2905383,11.403894,-1.6791809,9.492987,5.524507,10.141279,-4.8601356,9.678099,1
300,1571.4429,1144.4375,6.454906,0.015802307,0.0805914676170808,3691.304068027702,4299.848562780042,20.27144524626081,0.0014967304,152.02702703,1.3762338,0.0705638562134621,0.33926958,5.451998050682261,9,1,-175.91501,69.7912,120.19845,32.065384,-11.880123,35.143463,43.401825,22.19862,6.413079,20.062237,22.352745,16.89668,-6.103953,13.050986,14.834347,13.315807,-0.0557765,13.31916,9.798211,10.795658,-1.8583851,11.695603,7.339665,9.302176,-6.6918325,9.0780115,1
301,945.95026,769.30145,5.370013,0.010265831,51.830810873347644,2301.392593953663,3302.695030055508,20.534356489812893,0.0012584017,100.44642857,1.3145858,0.0338215934146886,0.34195644,5.0,2,1,-261.38354,71.62657,140.13573,38.356773,6.1688814,25.230806,30.215366,22.07752,4.877854,17.105015,19.774872,20.02644,4.913964,12.948512,9.357182,11.13181,4.684349,13.274497,6.0833464,13.229487,3.707378,12.7607355,6.1893888,10.024229,3.9086645,9.03992,1
